Frame,ID,X_Coordinate,Y_Coordinate
16,4,629.2764032620953,305.512184501835
16,5,1032.395086214617,185.57125786206927
16,7,721.2334970830553,864.0101520435737
16,8,1605.577908059541,1010.0573885393743
16,11,997.2818518962183,166.26270011694177
17,1,202.62647389796047,750.3474847892551
17,2,414.9125751204724,658.4678079656062
17,3,399.3888431866431,532.212003080154
17,4,633.7489282570838,302.63172395909294
17,5,1030.6621374346544,184.49023030233454
17,7,727.0645500763997,855.2331483411738
17,8,1605.3150734779415,1008.7208162149273
17,11,997.2389806220813,164.78564775886187
18,1,200.3546147059268,748.6980047572629
18,2,412.6168705270829,654.7816163458654
18,3,404.15075300920705,529.4094176571141
18,4,637.2460560657006,298.53324867757937
18,5,1031.0301536233342,184.98902291067674
18,7,732.1087055310579,846.3116044362253
18,8,1604.6265332508842,1006.6794713997888
18,11,996.1036100682584,164.1775665252146
18,12,94.92658582009994,650.8079440369407
19,1,204.47082793001786,745.2370397749585
19,2,410.77501999262495,649.6597523148109
19,3,408.4692389520773,521.9151426084248
19,4,642.0453395838902,296.0045259068451
19,5,1030.4878687472997,184.76147287888074
19,7,736.0054864130861,841.9633401421249
19,8,1603.7348281350155,1004.674500842846
19,11,997.6449296567108,164.51052485080655
19,12,107.99407776185362,646.5199460801541
19,13,46.06695386800949,673.8294679046467
20,1,197.6430547167666,740.8059733484967
20,2,408.0316544636912,644.6808531518948
20,3,413.4345980401746,517.7575798350479
20,4,645.4707698164871,293.43608703979953
20,5,1029.2275855212824,183.96953443069563
20,7,740.2602079807982,830.1315177151507
20,8,1603.6101757926904,1005.4056434530394
20,11,997.6353981058867,163.59456761271414
20,12,118.32105223444934,632.6159611800451
21,1,193.74865153275516,738.1633759821384
21,2,404.1822662562162,641.9899363271322
21,3,416.5990965428846,513.5936624021926
21,4,649.6519940965819,289.86031843612534
21,5,1028.9082857010767,182.96247202933114
21,7,745.2543941201365,823.5775291833618
21,8,1601.5343945261002,1003.8667906076282
21,11,997.8533926956559,164.01376182626757
21,12,142.11343783416268,625.7213315919664
22,1,190.79263212390558,735.731545515085
22,2,400.2110968805418,638.503919827169
22,3,421.4132590779924,509.336722611274
22,4,654.0182849473827,285.60982808641023
22,5,1028.3802125848233,182.84996209965186
22,7,751.6046774562438,820.5477777739306
22,8,1599.9687692250018,1003.8596224514849
22,11,998.912395934713,163.40079390940605
22,12,155.39542972908708,618.2608076848992
23,1,188.72668050075225,733.4254469962159
23,2,397.8365231761783,635.819218843821
23,3,427.9069212076303,502.8295089983342
23,4,657.1982723420601,282.9095710932411
23,5,1029.3356730146309,183.1928620128096
23,7,755.1362528797476,811.3095739500297
23,8,1598.0059463584685,1003.0539353070855
23,11,1000.5128930948515,163.40341468555096
23,12,158.62502491177366,616.1974540812831
24,1,188.40241043999305,730.934480031094
24,2,395.9842534258886,634.1930197927823
24,3,433.5260240437535,496.9204647100156
24,4,661.084432443713,280.3286204845198
24,5,1030.186075848911,182.83005972444244
24,7,760.5846221367227,804.9977870289154
24,8,1596.9434636020019,1002.6894228833314
24,11,1000.9223346164374,164.71717398706897
24,12,171.68665469497466,601.7923489026705
25,1,187.0254736409566,729.3295626893791
25,2,391.77024055016693,632.4469019304317
25,3,438.8393897714328,492.42292983209313
25,4,664.3028853953131,276.2298726737171
25,5,1031.048209890862,181.59285628253394
25,7,767.6372159115156,798.0586056022134
25,8,1596.3692256334962,1002.6102431562779
25,11,1000.8029338608935,165.94810207679586
25,12,175.8417716726269,596.4036259038019
26,1,184.43885852809854,726.468367034245
26,2,388.5281666956422,630.0245925911097
26,3,443.462581883264,488.9481712532793
26,4,668.223198895023,272.00893331992097
26,5,1032.252715477334,179.39732909560382
26,7,772.5659795128895,789.0927202498433
26,8,1595.720625639623,1002.5477487136717
26,11,1000.7532126755838,166.3683965228455
26,12,176.02434616183803,589.2756618512428
27,1,181.4161288015178,722.9029149439875
27,2,385.2902490434835,628.1569188657584
27,3,446.8335841690123,481.0371546341988
27,4,672.111253903332,269.0660495747794
27,5,1029.1500879257292,176.39916648049314
27,7,779.9527665272888,781.9156362672971
27,8,1595.3317427595098,1002.1194729041987
27,12,173.34711264493518,576.1925970280931
28,1,179.34353946579478,717.0816763150933
28,2,378.8977857020722,624.7863613657153
28,3,451.0970971198881,475.191596686481
28,4,675.000029297425,266.80759607825195
28,5,1031.1615400254348,174.74045956734227
28,7,784.9580879115399,776.0711404347915
28,8,1595.0958630202026,1001.776250917529
28,11,1000.6832924098223,167.21064598104908
28,12,178.13464877922718,568.1805734893045
29,1,176.8549887032667,712.5225428304966
29,2,374.73562483339896,619.8237956544044
29,3,456.68973228901405,470.5324108672131
29,4,676.5135219475515,262.127658617706
29,5,1036.3178889064268,174.86743908165766
29,7,790.8517735856194,767.5911416882745
29,8,1594.6681379828192,1001.4909507222088
29,11,1004.6772186819937,166.61423360076196
29,12,185.18846235378058,562.5970506507483
30,1,173.38093247799952,709.1658800395949
30,2,371.4077912611622,617.926998310026
30,3,458.9820087289464,466.887225369985
30,4,680.5731210472954,260.55707684438545
30,5,1037.0701658809814,174.2251748773528
30,7,795.8636252724782,761.6117125415849
30,8,1594.2815484660346,1001.0284885631654
30,11,1006.7303575179274,167.1493404416209
30,12,201.99195998854083,547.0449767559472
31,1,171.44137936531504,705.0524771973771
31,2,367.3471083935198,616.0603178441095
31,3,462.737136640902,461.00511858781
31,4,683.2705102795805,256.61798874663486
31,5,1037.0225256856168,173.4667151107476
31,7,802.8492336164302,757.5740314829584
31,8,1594.1468342952721,1000.4090048049356
31,11,1007.5257516378849,168.82771687879801
31,12,216.53557473639864,542.906326687869
32,1,169.0570473756011,702.9722336132415
32,2,361.81081245232264,613.6558800896618
32,3,466.23275993003585,453.57287328213755
32,4,686.7201805211735,254.3027297599679
32,5,1037.8523482311978,172.42109096708288
32,7,809.1633622420086,753.4784814365369
32,8,1593.6696937153088,999.6192653361271
32,11,1007.5153406387795,168.2961945088985
32,12,226.6341662135012,533.9019966810066
33,1,168.70693693352342,699.6745353838153
33,2,354.4448281129143,611.5268780731255
33,3,468.2452449822265,450.03830189762186
33,4,688.8801350664405,249.9595511645733
33,5,1032.7256879693477,170.93144570058593
33,7,815.3885236031501,747.303978266249
33,8,1593.4223726179653,998.9418337469442
34,1,168.46378054001076,693.7390270042893
34,2,347.71288348235237,609.6938374032593
34,3,470.4142461088692,445.98964838241506
34,4,692.9682671394883,246.86075242611653
34,5,1032.3244185441424,174.1236399248531
34,7,819.7365400505537,739.0231203509402
34,8,1593.1145366094352,998.4312632076635
35,1,169.2714084959442,689.6311947801327
35,2,340.59417679358546,607.8016969497871
35,3,472.9474497420556,443.04297735292647
35,4,695.9223155830874,245.92686040898346
35,5,1033.5427834078557,173.47825342448596
35,7,824.6333568703647,734.1998481317721
35,8,1592.7400573953864,998.0637656585994
35,14,266.46437837576536,513.0523220700908
36,1,170.4753271149035,686.3989884983077
36,2,334.51878756660483,604.3707593719644
36,3,476.8580406321312,438.05941088095835
36,4,700.2460062309597,240.82459412814165
36,5,1034.1240526376885,172.94716167519294
36,7,831.4713246877097,728.0185244409695
36,8,1592.505217132605,997.7725464937721
37,1,172.03532627487692,680.5138425107242
37,2,329.74681937222147,602.4887515156329
37,3,481.12235128143516,434.1175869776706
37,4,702.3180823882922,237.52306091640122
37,5,1035.2573119751987,170.39884948861376
37,7,837.8221605631329,719.5170007040188
37,8,1592.1208671282243,997.894089344856
38,1,173.68680932943036,676.1952787438115
38,2,324.64856360006485,599.5982567752891
38,3,483.97624557440645,428.4617530938517
38,4,705.9280124596107,236.5862236424831
38,5,1036.5165694811863,170.54390837985562
38,7,840.5396872747351,711.9595338371801
38,8,1591.844422127927,997.6790428295665
38,15,288.62398731567396,486.1111593032306
39,1,175.37977191387554,669.4594510098227
39,2,320.0509186307746,597.893011068398
39,3,488.3035605828678,423.4387342312142
39,4,708.9522903396404,234.01834326670547
39,5,1038.9616190720546,170.1488337656305
39,7,843.0843385394908,706.5857016203358
39,8,1591.2606878228032,997.7653535910231
39,15,297.06915219075506,479.44180738159116
40,1,178.89271349623533,662.8063497108166
40,2,317.1338713289335,595.8815389635058
40,3,492.28699449970776,420.1964586659492
40,4,713.4790531949543,230.93267303667187
40,5,1041.4496598344579,169.88774718293686
40,7,848.0018282667174,696.236510402832
40,8,1590.6437695750756,997.7535374385085
40,15,302.87285433578325,470.7240307154677
41,1,180.62676328106187,655.9434813851926
41,2,316.16665770016573,592.8933052629466
41,3,499.2103041689758,410.85859359077716
41,4,715.967399763043,227.17037644752315
41,5,1043.6038112055357,168.63795553829755
41,7,852.2441397515353,690.1877771946247
41,8,1590.256849506181,997.8573749963136
41,15,309.8485654072802,465.12777226568966
42,1,183.22078275879898,650.125259896592
42,2,314.7756342490084,589.5015273350664
42,3,505.8876386056333,411.293967305755
42,4,718.7775171505615,224.79330648012493
42,5,1045.4672757161852,169.28815863545287
42,7,856.852275400614,683.6144261845267
42,8,1590.806447311204,998.1148652593215
42,15,315.91834212694175,460.622323801686
43,1,189.713739765173,644.5674793654618
43,2,313.6092141708292,586.7469287434138
43,3,512.3926394618135,404.86382612045884
43,4,721.0130337330665,222.22625733382893
43,5,1046.7121661264334,167.58514482107023
43,7,858.9692019824117,676.9528583746464
43,8,1590.355805305713,998.4175979144984
43,15,325.351334161091,457.9130256722999
44,1,192.45792772514773,637.6689734428376
44,2,313.5559616886067,585.0667757658141
44,3,518.434187680832,400.3411260457713
44,4,723.8499160006256,220.46972441252186
44,5,1048.2105915373547,167.008903116758
44,7,861.5088367399344,668.1218766136207
44,8,1590.5170449668606,998.6323643478521
44,15,332.8068381568103,449.40077145483235
45,1,194.03051067693923,634.1227625858769
45,2,313.87041511788505,581.5735175565397
45,3,523.7937509646241,396.3474505159669
45,4,726.4328572908314,214.92356575912476
45,5,1049.8017086719801,166.95568063030848
45,7,866.0043794327582,663.7002499474097
45,8,1590.1488343931574,999.1173478436966
45,15,341.67416184339197,441.1580856828793
46,1,197.3363655671739,625.005462149232
46,2,314.7527361765897,576.8440236215581
46,3,529.6609030560279,390.6062057757057
46,4,729.2454194461698,213.71855619245082
46,5,1051.5886977869302,167.1299478644106
46,7,869.8447468874372,659.7608275992234
46,8,1589.6594711884827,999.786644311083
46,15,348.4091209579888,433.5240829316207
47,1,200.29780152608043,620.2323064575197
47,2,315.3312803671439,573.1364554190043
47,3,535.1024716176323,384.65100971951335
47,4,732.2944811225749,210.58589572534925
47,5,1053.8379901460544,164.8144542586906
47,7,873.8697379941602,655.3059442978322
47,8,1587.661937000202,1000.4667468160924
47,15,355.8208797074761,424.71133686829785
48,1,204.68215848200663,614.2533886155052
48,2,316.78032032154954,567.591166413801
48,3,538.7963255941415,379.2071730670956
48,4,735.3469164007206,209.35616504112676
48,5,1055.8091392610818,164.51873491347868
48,7,877.4842130655513,650.9049257360173
48,8,1586.6064682061296,1001.2548419920311
48,15,364.2130161773259,416.4803642956741
49,1,209.51489062367648,608.9670600099332
49,2,323.04117011669297,562.3211238433586
49,3,544.7194001514904,374.05168325905913
49,4,738.1218866081031,206.1561558688419
49,5,1058.5642232809337,163.8208767537091
49,7,878.4635272347253,643.3916181943973
49,8,1585.398341226628,1002.0297269568414
49,15,374.6699460975524,412.43737335056636
50,1,214.31807099370292,604.3444058002607
50,2,325.0770739752005,558.102840722369
50,3,547.967944052603,370.9298843166865
50,4,740.5034186393914,202.9058224307529
50,5,1060.0975572042712,163.82153594326755
50,7,882.2330018215757,638.7634135900089
50,8,1582.6702396426344,1003.1059652701967
50,15,373.277814126519,402.51651081969555
51,1,219.09631045083086,597.5282071791858
51,2,330.63679422042327,553.226673154066
51,3,553.783788689905,365.32490195557443
51,4,743.2465658070585,200.52694436821483
51,5,1062.5980647267315,163.26973675025152
51,7,884.1103360105443,634.5550040297849
51,8,1580.432692102277,1004.334411523372
51,15,380.54554955971037,395.1408185828134
52,1,223.01124097143122,592.1907488708705
52,2,332.9549128776975,548.3096499230307
52,3,557.969657619046,359.4123924123813
52,4,745.7569357490893,198.57359807138366
52,5,1064.0103206509066,162.82057741652739
52,7,884.705114986366,628.91108283407
52,8,1577.5685134512112,1009.2447351852646
52,15,401.73950947766855,388.6860191469762
53,1,227.95312502856632,588.9818990323768
53,2,336.2220580608737,541.8874645623376
53,3,560.6858426527415,355.637782868365
53,4,749.0706798664348,196.6551690387829
53,5,1065.5584789104519,161.45722334433847
53,7,886.0234042523866,621.4663293541453
53,8,1574.3628039492628,1012.4027234374394
53,15,407.4978047912771,379.05970160330247
53,16,108.6732532521045,1037.5393492407961
54,1,233.85751431683656,584.7232875148343
54,2,343.3481944168942,537.3484040231417
54,3,565.3308026081775,350.60957769507115
54,4,752.0235858431247,191.96391925158994
54,5,1067.6709449453817,160.6310208920743
54,7,890.2738945284373,614.9959992525675
54,8,1573.0743895281998,1018.0259934950063
54,16,125.002029694249,1031.0092328615058
55,1,238.77802001662337,577.0022367208804
55,2,347.3613209676611,533.0254412875012
55,3,568.2938272442982,347.230012661342
55,4,753.9345800311788,189.22753725113427
55,5,1070.6934490170834,159.95775965877152
55,7,895.9262743238709,606.7619044142474
55,8,1574.7318569789577,1033.351708519838
55,15,423.781892923246,362.8913609767527
55,16,137.12780374654932,1033.2513435935634
56,1,244.44151369974355,572.0694493693575
56,2,352.7831728613361,526.4364756672819
56,3,573.5859504585856,343.71610136244107
56,4,755.9586384444966,188.1245085701114
56,5,1074.6180341584186,159.13897509051242
56,7,898.6557209993148,600.8853706128507
56,8,1574.51454361705,1038.9215212000545
56,16,146.64451450330836,1026.0607442957487
57,1,249.00190163765353,568.3121767109676
57,2,357.8873652379957,521.269408362147
57,3,578.8192686424077,336.5365182669966
57,4,758.7309631440122,186.14051538447268
57,5,1076.9839083821298,159.10942923254285
57,7,905.1790154794847,592.9240414319943
57,8,1571.16661323463,1041.7506959076582
57,15,445.486701506292,352.6829484187897
57,16,158.0994617720122,1025.9867972722582
58,1,254.59110592922264,563.3057407361691
58,2,362.8511151451927,515.8293726355046
58,3,583.2488509592774,332.62069948894714
58,4,761.2972603920157,184.55884047777732
58,5,1078.5946586393275,158.94585444896165
58,7,906.854236158686,586.7309313866677
58,8,1569.034699164125,1043.0258992323197
58,15,470.26594848047034,342.4466063596317
58,16,168.53438274230527,1020.4490766867495
59,1,260.27875989285377,559.26507232934
59,2,369.7502626107791,511.0382472154555
59,3,585.1914845006588,327.7518081598204
59,4,763.5939697764859,182.21748914050815
59,5,1081.0261313908854,158.2240609078301
59,7,910.8705370604705,578.7521384920237
59,8,1566.0856278004603,1043.836898724551
59,15,475.80208928276954,341.4251877946561
59,16,182.00100574006808,1016.0384181878685
60,1,263.19840239297287,551.8380418719089
60,2,374.0216950897427,505.1241110911569
60,3,592.2691306818219,311.08851314386857
60,4,766.2448898323987,179.51916773674301
60,5,1084.2198420785562,157.2633831930885
60,7,913.728691695404,571.4020466866132
60,8,1564.2879276498998,1045.2258880071895
60,15,484.54856297462254,337.25315703125557
60,16,193.21874587012314,1011.9927933539541
61,1,269.6557903709582,547.2546566116556
61,2,380.9382639130339,500.11868003693735
61,3,597.4934523680987,305.17151940272413
61,4,768.5341412734865,176.9089278907075
61,5,1087.5066426795395,157.15140855641675
61,7,919.9289117533713,565.3376670150391
61,8,1559.979936656338,1047.131179815793
61,15,489.28422634717924,331.3502320464728
61,16,200.82265290023537,1005.5173690337475
62,1,273.85664265325875,543.3396375876032
62,2,386.57234280772286,495.572229391443
62,3,601.1532147896942,301.1854378991195
62,4,771.1586609768308,174.17210913987432
62,5,1089.0009930328304,155.84279820927483
62,7,926.1669183193076,557.8701095415051
62,8,1556.7870587075906,1048.2130075926111
62,15,498.89622788623353,326.5561409642819
62,16,211.0013947307286,999.190610445426
63,1,279.8132858707343,539.4273202550287
63,2,394.05395886831445,490.67711500337987
63,3,606.1352397188462,295.79317139340674
63,4,774.2027978188862,172.60964134341907
63,5,1090.797852372767,155.38379707170768
63,7,929.9089807282458,551.4106044076498
63,8,1554.117033309645,1048.5159246272785
63,15,506.61182018604745,322.5424300204659
63,16,221.60925602817446,989.0892486933863
64,1,284.6411662499561,535.1492183565033
64,2,398.19917870529457,485.28572537565026
64,3,610.3380335977033,291.8340752999263
64,4,777.6551900707238,168.88961020795057
64,5,1092.488079197002,153.2797057971919
64,7,933.404915013281,544.5732826788933
64,8,1550.7921473743622,1048.7248813694182
64,15,516.6727305940135,316.31315557950484
64,16,228.66888174197254,979.9417156582721
65,1,289.2078459022274,528.6043918542708
65,2,405.2835166487186,481.31309112443915
65,3,616.7587624846384,286.78790934049243
65,4,779.2281921083354,167.27732444639767
65,5,1094.3600916636292,152.48622609795356
65,7,940.0848724982447,538.2751943740841
65,8,1546.0764739468214,1048.8775883434023
65,15,527.5981229257152,314.31122684502225
65,16,240.0325825724559,971.233651978217
66,1,294.6510282902949,524.8368674731893
66,2,411.16774382965696,476.8848570330939
66,3,622.9035393533003,280.984733561192
66,4,781.8283770589312,164.03627469541462
66,5,1096.0246199127666,151.1189806069328
66,7,946.5340841714269,533.660117302399
66,8,1543.7967507650355,1048.310969295671
66,15,538.4074126032287,307.3529506585967
66,16,248.81373173629768,961.1387272920595
67,1,299.9010457683861,520.6335288299082
67,2,417.06910326641776,471.73141549136443
67,3,628.9357451153307,276.11071481567586
67,4,785.362630969031,162.68371317302925
67,5,1097.6094232989772,150.80464336416938
67,7,952.7676187666666,528.417088346393
67,8,1542.7159322691477,1047.938758814922
67,15,548.8971118652306,302.71063146649954
67,16,255.77193420366922,952.9257579318098
68,1,305.76273466291144,516.3402782392791
68,2,424.52881488292144,467.6960107192941
68,3,636.8499969029087,269.80207807169927
68,4,787.7520409080944,160.48813676823
68,5,1099.0614361706334,150.79423226753875
68,7,956.4758078090771,524.2254011332606
68,8,1541.3124974080458,1049.9405242732114
68,15,561.0061264695235,298.17028125645544
68,16,264.3475895475259,941.4240915542713
69,1,311.75366385303124,510.88101073802795
69,2,430.93138293632205,462.82822907712864
69,3,644.1783147107183,264.9516139760511
69,4,789.7483866801999,158.50116352964946
69,5,1099.7320773180104,149.9422584027804
69,7,957.5263693764209,515.6254627128012
69,8,1541.5021397817568,1049.6991349228506
69,15,571.9730392151903,293.4835887032938
69,16,274.03674285253004,931.8794119632644
70,1,316.99883136439126,506.2067483367589
70,2,437.37148899562146,458.3889913086724
70,3,648.7409915959188,262.1181074655147
70,4,792.3629972510935,156.02433769813553
70,5,1100.7598623616332,149.28134407124764
70,7,959.7079224563931,505.3869928446631
70,8,1542.2268680642383,1051.567977994002
70,15,583.8247246730746,288.6327387202192
70,16,284.08743185131726,923.759853296328
71,1,324.54805284561155,501.20193431397195
71,2,444.10083224589096,452.7872846307489
71,3,657.51994467449,258.129814675332
71,4,794.3486473243869,152.5373516209024
71,5,1101.2074505049661,148.89575409264432
71,7,962.8454752962223,491.9609729822729
71,8,1543.3182224156258,1051.1503818650242
71,15,595.4094120899631,285.18552052853266
71,16,293.6310463728309,912.1798681853742
72,1,331.3277625035882,497.13691621636667
72,2,454.3397433104285,449.2629445117751
72,3,667.4184546445492,250.62494333023233
72,4,797.2129832130094,150.5144479527642
72,5,1101.8030399078007,148.59548502359843
72,7,968.4105068739565,485.1875661064154
72,8,1543.1909819399816,1053.4870656012645
72,15,609.4074907143703,281.54353946903143
72,16,304.0762138037198,903.6667767491226
73,1,338.10547197852827,494.6537393056865
73,2,459.2721251707254,445.9751098687351
73,3,675.4050780543578,244.80008207557827
73,4,799.9341792525422,148.34621058054955
73,5,1102.2588909708904,148.2824334134565
73,7,973.5835515394378,473.2151728507952
73,8,1543.287943964267,1054.2436164018463
73,15,621.5989751515972,276.45854450852045
73,16,314.6576047610449,893.0550040050837
74,1,344.8860531108696,489.6537716667563
74,2,466.50650754308424,441.86567153169585
74,3,684.224486702932,238.86658875686393
74,4,802.329715128704,147.28014345872035
74,5,1103.0884328836587,148.32343008872894
74,7,977.9838514085741,465.9585242518838
74,8,1543.2794005076814,1054.663781065463
74,15,633.5109291188683,273.57877792048583
74,16,324.975276877233,885.6901921675168
75,1,352.3273394963755,486.5662993897133
75,2,474.6872037339549,438.818870826071
75,3,691.4937429770737,233.87047110667208
75,4,805.0097077289865,143.39860651893716
75,5,1104.0199053701285,148.05267461462742
75,7,983.0724860764293,459.6459813577291
75,8,1542.1672211487462,1055.5367085497
75,15,643.8148425015546,270.645063462694
75,16,336.69832090327435,874.3337583076936
76,1,359.28078403027655,483.71278705944485
76,2,483.55869935876217,433.5501869213155
76,3,701.3304782652372,230.45090036341932
76,4,807.5395570820847,140.3689687887808
76,5,1105.0060889871916,147.59274283534478
76,7,985.763734996357,454.9036009046597
76,8,1540.413308184469,1055.6737451304075
76,15,678.995259059042,267.0149610615218
76,16,345.99364856473187,867.0367456314732
77,1,365.9435169052923,480.2028267924803
77,2,489.13816928927395,430.28465529755374
77,3,709.134387376361,226.76433559575054
77,4,810.8144423963681,138.30048399626912
77,5,1105.4523633900035,146.2859311222307
77,7,989.2690001293798,448.59772435853176
77,8,1537.9139251446707,1055.8999655802759
77,15,695.202799858915,264.90250993912815
77,16,357.5773193690335,855.7716835628743
78,1,373.5352182947811,477.67057773733995
78,2,495.7861605754458,426.9387281926123
78,3,717.6650758414182,224.86316137964207
78,4,812.891151219748,135.8229388161839
78,5,1106.4268698427159,145.7853792728446
78,7,988.0124271372905,441.50585701002024
78,8,1534.9161481460187,1055.3458299165172
78,15,707.6166474674474,263.14074135214184
78,16,368.19524131763205,848.7779821387554
79,1,380.0477753652199,474.4992767886065
79,2,502.07978449447285,424.7754014155048
79,3,726.3434654327764,222.24401460829466
79,4,814.3986275493919,133.72110686044874
79,5,1107.200367255302,146.23351318283017
79,7,999.3247159186103,435.0179532575925
79,8,1534.043451555297,1055.6069134371508
79,16,381.513836772628,839.6672793759706
79,17,687.427853278341,258.6810584044699
80,1,384.9001111913384,471.9342259532141
80,2,510.38036743254816,422.34133878864805
80,3,735.5889140951762,219.23183017606664
80,4,816.2958859575398,131.74170650873538
80,5,1108.0324318736066,145.27176037805592
80,7,1002.5397959356964,429.34979787982587
80,8,1532.8926950925288,1056.3260380687748
80,16,394.3775586900983,829.9856116334336
80,17,699.7175491850167,255.13181180017298
81,1,391.90871075431824,468.7359331156661
81,2,518.5056649134717,419.91206966487005
81,3,743.7984777301093,214.32475605943074
81,4,819.1499493751592,130.04493968726518
81,5,1108.7488836709606,146.5112366846454
81,16,407.1749346359859,820.7394755836208
81,17,712.927752526529,251.57355330505015
82,1,393.7561078796456,465.08235776419633
82,2,523.9353888160011,417.89004957169135
82,3,749.5751803403214,211.6577003419868
82,4,822.2805199295549,128.20986111135454
82,5,1109.528458845427,144.79586034752774
82,7,1021.5384758685793,410.87101189340257
82,16,419.31664322903754,811.5910978628658
82,18,745.0777326073546,258.14622495176405
83,1,404.83320569098987,463.9661119527311
83,2,530.1477650954155,414.0029074752398
83,3,756.8050547334958,209.5966584274371
83,4,824.5603219010657,127.33945510485319
83,5,1110.3537307016982,141.33764023905152
83,7,1024.6336038196719,408.8491071388278
83,16,432.3131613957613,806.179329690433
83,18,738.5777553299744,271.87705083461793
84,1,414.56508637401464,462.7270708876538
84,2,535.3639505169624,411.17254408317376
84,3,762.7669439030905,205.58980538768083
84,4,825.8790841430931,125.28025579559703
84,5,1111.8581214261792,143.75447909417397
84,7,1031.127746533437,406.29908756297607
84,16,443.5389331853083,800.9018259003656
84,18,742.2829311239657,267.472210985072
85,1,422.8880598492668,459.8490931765418
85,2,540.8712333293149,409.30000877857196
85,3,770.6382562468298,203.34834691320668
85,4,828.7433439030069,122.65286489708998
