Frame,ID,X_Coordinate,Y_Coordinate
1,1,1562.2130126953125,951.4661865234375
1,2,756.9615478515625,803.1258544921875
1,3,1539.21533203125,312.93084716796875
1,4,604.2256469726562,220.4402618408203
1,5,1072.7540283203125,764.5980224609375
1,6,1098.29833984375,167.39358520507812
1,7,1364.924560546875,305.4258117675781
1,8,301.15484619140625,920.186279296875
1,9,761.781494140625,551.3611450195312
1,10,904.9887084960938,359.8120422363281
1,11,855.6567993164062,608.652587890625
2,1,1578.235595703125,946.7982177734375
2,2,759.1831665039062,793.579345703125
2,3,1533.486328125,304.6082458496094
2,4,604.3909912109375,219.9911346435547
2,5,1086.3712158203125,767.5499267578125
2,6,1099.46044921875,167.2017822265625
2,7,1371.2547607421875,302.0309143066406
2,8,303.4062805175781,919.4791259765625
2,9,767.0596923828125,542.3427124023438
2,10,906.12060546875,356.72381591796875
2,11,856.6867065429688,601.609130859375
3,1,1594.4736328125,942.3822021484375
3,2,760.33642578125,784.7066650390625
3,3,1530.7457275390625,300.5354919433594
3,4,604.5374755859375,219.883056640625
3,5,1100.45263671875,770.9171142578125
3,6,1102.4791259765625,167.05972290039062
3,7,1382.685791015625,299.8841552734375
3,8,306.70770263671875,918.1395263671875
3,9,756.8809814453125,534.4946899414062
3,10,908.5379638671875,353.20916748046875
3,11,858.6548461914062,595.9030151367188
4,1,1610.792724609375,937.3192749023438
4,2,760.7472534179688,773.90087890625
4,3,1526.926513671875,297.40045166015625
4,4,604.4686889648438,219.90823364257812
4,5,1115.2041015625,774.310791015625
4,6,1105.389892578125,167.08831787109375
4,7,1388.4501953125,296.8943786621094
4,8,312.53778076171875,915.0692138671875
4,9,771.2637939453125,527.0384521484375
4,10,911.2108764648438,350.6497802734375
4,11,860.2808837890625,589.391845703125
5,1,1627.746826171875,926.1859741210938
5,2,760.7855834960938,763.006103515625
5,3,1523.80419921875,293.332763671875
5,4,604.3431396484375,219.87059020996094
5,5,1124.52294921875,777.3653564453125
5,6,1106.66796875,167.08770751953125
5,7,1393.1490478515625,295.7439880371094
5,8,319.2514343261719,912.0718383789062
5,9,777.0357666015625,518.712646484375
5,10,915.6435546875,349.3187561035156
5,11,862.8616943359375,584.2899169921875
6,1,1643.27978515625,914.9532470703125
6,2,760.76953125,753.8488159179688
6,3,1521.2916259765625,288.6473388671875
6,4,604.2977294921875,219.919677734375
6,5,1137.94482421875,781.4291381835938
6,6,1106.638671875,166.90528869628906
6,7,1399.58544921875,294.8404235839844
6,8,323.29742431640625,909.9036254882812
6,9,774.2100830078125,511.09674072265625
6,10,917.2757568359375,348.150146484375
6,11,865.593017578125,578.3853149414062
7,1,1657.430419921875,900.116455078125
7,2,760.9432373046875,743.1180419921875
7,3,1512.865234375,284.45745849609375
7,4,604.2740478515625,219.92755126953125
7,5,1150.7628173828125,782.6058349609375
7,6,1105.9761962890625,166.6531219482422
7,7,1407.951171875,292.9872741699219
7,8,326.0291442871094,908.0071411132812
7,9,777.446044921875,503.35577392578125
7,10,919.513671875,347.358154296875
7,11,867.2630004882812,573.0206298828125
8,1,1667.510009765625,884.16455078125
8,2,760.467529296875,735.5468139648438
8,3,1509.9344482421875,280.2314758300781
8,4,604.19384765625,219.842529296875
8,5,1164.689453125,782.7117919921875
8,6,1104.621826171875,166.79159545898438
8,7,1413.3505859375,290.67535400390625
8,8,329.3218688964844,906.6846923828125
8,9,783.2198486328125,495.5816650390625
8,10,921.6141357421875,346.28350830078125
8,11,867.6072998046875,566.921630859375
9,1,1676.565185546875,872.6727905273438
9,2,759.7945556640625,726.5684204101562
9,3,1506.8702392578125,277.2250061035156
9,4,604.1192626953125,219.88226318359375
9,5,1182.4371337890625,782.0673828125
9,6,1104.931396484375,166.88233947753906
9,7,1420.7196044921875,290.1206970214844
9,8,331.14288330078125,904.6531982421875
9,9,789.6323852539062,488.69683837890625
9,10,923.6453857421875,342.96600341796875
9,11,870.5703125,561.8265991210938
10,1,1693.2080078125,863.6282958984375
10,2,759.3577880859375,716.6962280273438
10,3,1502.1783447265625,273.96636962890625
10,4,603.9957275390625,219.810791015625
10,5,1199.3775634765625,781.3228759765625
10,6,1122.9215087890625,171.62606811523438
10,7,1425.302978515625,290.52093505859375
10,8,334.05718994140625,903.14208984375
10,9,798.44384765625,480.94647216796875
10,10,925.705078125,339.38848876953125
10,11,864.3538818359375,557.92724609375
11,1,1697.396484375,853.0648193359375
11,2,758.23388671875,709.3216552734375
11,3,1497.099365234375,271.30426025390625
11,4,603.912353515625,219.82861328125
11,5,1217.86279296875,778.4586181640625
11,6,1131.515625,173.0012969970703
11,7,1428.80908203125,291.14404296875
11,8,338.6070556640625,901.6771850585938
11,9,803.916259765625,474.036865234375
11,10,927.0416259765625,337.35833740234375
11,11,871.056884765625,551.9506225585938
12,1,1705.736083984375,842.5134887695312
12,2,756.94580078125,700.82568359375
12,3,1493.1025390625,264.16265869140625
12,4,603.7957763671875,219.77645874023438
12,5,1237.66650390625,775.0804443359375
12,6,1134.589599609375,174.5694580078125
12,7,1432.431640625,291.7340087890625
12,8,344.70233154296875,900.0233154296875
12,9,811.51708984375,468.16168212890625
12,10,927.3945922851562,320.051025390625
12,11,865.2052001953125,548.207275390625
13,1,1724.47607421875,829.1411743164062
13,2,754.30908203125,692.5367431640625
13,3,1489.301513671875,261.6182556152344
13,4,603.8448486328125,219.785888671875
13,5,1257.493896484375,770.2990112304688
13,6,1136.08984375,175.46023559570312
13,7,1434.1087646484375,292.361083984375
13,8,352.2657775878906,898.4404907226562
